fecha,dia,enviados_totales,cobrados_totales,vendidos_totales,devueltos_totales,suscripciones_totales,tiendas_conveniencia,tiendas_barrio,sectoristas,titulo,,,,,,,,,,,,
10/15/23,Sunday,70525,68918,57611,10904,639,914,1083,67889,"ABARROTAN MERCADOS PARA ABASTECERSE. VECINOS SALEN A REALIZAR SUS COMPRAS DE ALIMENTOS A PRECIOS MÃS ELEVADOS, DEBIDO A LOS 13 D",,,,,,,,,,,,
10/16/23,Monday,71641,69575,60326,7966,640,930,1282,68789,"HASTA 6 HORAS DE FILA PARA ECHAR GASOLINA. En diferentes lugares, ciudadanos madrugaron para llenar sus carros de combustible",,,,,,,,,,,,
10/17/23,Tuesday,71485,69371,60164,8213,640,921,1290,68634,ATAQUES DURANTE BLOQUEO DEJAN UN MUERTO. En al m enos 4 r e t e n es il egal es hubo disturbios. En San Marcos muriÃ³ una persona,,,,,,,,,,,,
10/18/23,Wednesday,69638,67441,59580,7129,640,922,1288,66788,"HOY CIERRAN MERCADOS. VENDEDORES DE FLORES, DE COMIDA Y PILOTOS, ENTRE LOS TRABAJOS QUE NO HAN GENERADO INGRESOS EN LA ÃšLTIMA QU",,,,,,,,,,,,
10/19/23,Thursday,71882,69650,62048,6343,640,947,1288,69007,,,,,,,,,,,,,
10/20/23,Friday,71316,67604,58136,8851,639,920,1157,68600,AÃšN HAY SIETE DESAPARECIDOS. HAN PASADO 25 DÃAS DESDE LA TRAGEDIA EN EL ASENTAMIENTO DIOS ES FIEL Y FAMILIAS AÃšN ESPERAN VELAR A,,,,,,,,,,,,
10/21/23,Saturday,73438,71628,62735,8150,639,925,1207,70667,LEVANTAN BLOQUEOS. LOS 48 CANTONES ANUNCIAN QUE DESPUÃ‰S DE 19 DÃAS QUEDA LIBRE RUTA INTERAMERICANA EN CUATRO CAMINOS,,,,,,,,,,,,
10/22/23,Sunday,76838,75060,64739,9661,638,929,1083,74188,CIUDAD FANTASMA. 107 CASAS QUEDARON ABANDONADAS A RAÃZ DE LA DEVASTACIÃ“N CAUSADA POR EL RÃO PINULA,,,,,,,,,,,,
10/23/23,Monday,78743,76390,66061,10058,638,947,1284,75874,53 MUERTOS POR DENGUE. Ministerio de Salud reporta mÃ¡s del 200 % de fallecidos en comparaciÃ³n con el aÃ±o pasad,,,,,,,,,,,,
10/24/23,Tuesday,73104,70797,62418,8230,638,923,1275,70268,MACABRO HALLAZGO. Primera hi pÃ³tesis menciona que las tres vÃ­ctimas podrÃ­an ser extorsionistas,,,,,,,,,,,,
10/25/23,Wednesday,73861,71561,63448,8078,636,924,1275,71026,LO MATAN DE 10 PUÃ‘ALADAS. HOMBRE QUE USABA MULETAS FUE BRUTALMENTE ASESINADO EN EL SECTOR DE LA LÃNEA,,,,,,,,,,,,
10/26/23,Thursday,74418,72112,60843,10509,636,949,1275,71558,BALACERA Y MUERTE FRENTE A ESCUELA. EJECUTAN A PANDILLERO FRENTE A NIÃ‘OS Y ADOLESCENTES QUE ENTRABAN A ESTUDIAR,,,,,,,,,,,,
10/27/23,Friday,74481,70696,61842,7759,634,924,1269,71654,"SANTA ROSA, IZABAL Y GUATEMALA HAY MÃS HOMICIDIOS. LA PNC DETECTA QUE LOS CRÃMENES MÃS FRECUENTES SON NARCOTRÃFICO, ROBO Y VENGA",,,,,,,,,,,,
10/28/23,Saturday,73998,72031,64056,7629,635,927,1192,71244,BLOQUEOS Y TEMOR. COMUNIDADES LUCHAN CONTRA EL IMPACTO ECONÃ“MICO QUE DEJA EL CIERRE DE CARRETERAS EN SOLOLÃ,,,,,,,,,,,,
10/29/23,Sunday,76003,74067,62226,11739,635,931,1079,73358,,,,,,,,,,,,,
10/30/23,Monday,78126,75737,69115,6556,635,949,1269,75273,"ALERTA POR HELADAS. EMPIEZAN los FRENTE S FRÃOS, Y CU LTIVOS EN SIETE DEPARTAMENTOS PODRÃAN VERSE AFECTADOS",,,,,,,,,,,,
10/31/23,Tuesday,73272,70864,66775,4089,635,923,1265,70449,LA OCTAVA MARAVILLA. Messi gana una vez mÃ¡s el BalÃ³n de Oro,,,,,,,,,,,,
11/1/23,Wednesday,67642,65255,48981,15204,635,921,1146,64940,"MATAN A UN JEFE DE PNC. FORCEJEA CON AGRESOR, PERO NO EVITA DISPAROS",,,,,,,,,,,,
11/2/23,Thursday,73565,71179,60501,9804,634,947,1273,70711,DESAFIARON A LA MUERTE. TODOSANTEROS LUCEN SU VALENTÃA COMO MUESTRA PARA HONRAR A SUS SERES QUE YA PARTIERO,,,,,,,,,,,,
11/3/23,Friday,74287,70410,62551,7548,634,924,1266,71463,"DESCUARTIZAN A SU VECINO. FAMILIA ES SEÃ‘ALADA DE MATAR AL HOMBRE, CERCENARLO Y OCULTAR SU CUERPO",,,,,,,,,,,,
11/4/23,Saturday,73524,71571,63002,8118,633,924,1186,70781,"ATAQUE MORTAL EN TAPICERÃA. DUEÃ‘O, CUÃ‘ADO Y TRABAJADOR FALLECEN BALEADOS",,,,,,,,,,,,
11/5/23,Sunday,75272,73348,64388,8398,632,928,1075,72637,ATAQUE DIRECTO! MATAN DE CUATRO BALAZOS AL DIRECTOR DE LA CÃRCEL QUE ESTÃ EN EL CUARTEL,,,,,,,,,,,,
11/6/23,Monday,77746,75339,66928,8209,632,946,1263,74905,MACABRO HALLAZGO EN EL SUR. ABANDONAN CUERPOS CON SEÃ‘ALES DE EXTREMA VIOLENCIA. EN 10 MESES 141 PERSONAS HAN MUERTO EN HECHO VIO,,,,,,,,,,,,
11/7/23,Tuesday,72472,70058,63239,6766,632,920,1249,69671,,,,,,,,,,,,,
11/8/23,Wednesday,73044,70630,59770,10102,632,921,1247,70244,INUNDADOS Y AISLADOS. CAMINAN ENTRE LODO O PAGAN BALSAS IMPROVISADAS PARA LLEGAR A SU DESTINO,,,,,,,,,,,,
11/9/23,Thursday,73809,71425,62311,8768,632,946,1245,70986,ALBAÃ‘ILES MUEREN SOTERRADOS. HACÃAN ZANJA PARA UN PROYECTO DE DRENAJE EN SU COMUNIDAD,,,,,,,,,,,,
11/10/23,Friday,73031,69134,61263,7496,632,921,1245,70233,BAJO FUEGO POR PUGNA ENTRE PANDILLAS. SUMAN 10 MUERTOS EN CINCO ATAQUES EN LOS ÃšLTIMOS 30 DÃAS,,,,,,,,,,,,
11/11/23,Saturday,73008,71032,63938,6897,631,924,1170,70283,"CADA DOS DÃAS MATAN A UN MENOR DE EDAD. ESTE AÃ‘O VAN 320 DECESOS. LA MAYORÃA, ASESINADOS CON ARMA DE FUEGO",,,,,,,,,,,,
11/12/23,Sunday,74782,72795,65193,7508,631,928,1060,72163,"TRABAJABA EN BANCO Y TRAFICABA ARMAS. MIENTRAS ESTABA EN GUATEMALA, COLOMBIANO HABRÃA HECHO COMPRAS A EE. UU. PARA ENVIARLAS A S",,,,,,,,,,,,
11/13/23,Monday,78172,75742,68149,7454,631,946,1247,75348,"PERCANCES DEJAN 1,845 MUERTOS. A ESTA CIFRA, EN LO QUE VA DEL AÃ‘O EN EL PAÃS, SE SUMAN TRES FALLECIDOS EL FIN DE SEMANA",,,,,,,,,,,,
11/14/23,Tuesday,72227,69823,61647,8079,631,920,1250,69426,ATAQUE ARMADO CONTRA UNA FAMILIA. El padre muere y la esposa queda herida,,,,,,,,,,,,
11/15/23,Wednesday,72991,70532,60337,9496,631,921,1247,70192,BOMBAZO DESPIERTA A VECINDARIO. BUSCAN A CRIMINAL QUE QUEDÃ“ GRABADO CUANDO ACTIVÃ“,,,,,,,,,,,,
11/16/23,Thursday,73548,71123,61973,8797,631,946,1245,70726,"MAESTRA EXIGÃA Q5 MIL POR EXTORSIÃ“N. DETENIDA CUANDO RECIBÃA UN SOBRE SIMULANDO TENER DINERO, EL CUAL PEDÃA A CAMBIO DE NO MATAR",,,,,,,,,,,,
11/17/23,Friday,72669,68854,61984,6598,631,921,1240,69877,ASESINADA FRENTE A SUS HIJOS. MADRE FUE BALEADA ENTRE CAÃ‘AVERALES POR HOMBRES QUE IBAN EN MOTOCICLETA,,,,,,,,,,,,
11/18/23,Saturday,72464,70497,63738,6562,631,924,1157,69752,NIÃ‘O SOBREVIVE AL ASESINATO DE SU MAMÃ. MENOR DE 3 AÃ‘OS SALE ILESO DE LA LLUVIA DE BALAS QUE DISPARARON SICARIOS DESDE OTRO VEHÃ,,,,,,,,,,,,
11/19/23,Sunday,75131,73200,67004,5521,631,928,1042,72530,"SECUESTRAN A NIÃ‘OS. MUJER ENVUELVE EN NAILON A PEQUEÃ‘O PARA SACARLO DE SU CASA, MIENTRAS OTRO GRUPO DE HOMBRES PLAGIA A MENOR DE",,,,,,,,,,,,
11/20/23,Monday,77572,75148,69155,5830,631,946,1239,74756,Asesinados en fiesta de 15 aÃ±os Tres hombres son acribillados y una bebÃ© resulta herida de bala,,,,,,,,,,,,
11/21/23,Tuesday,72333,69927,62865,7018,630,920,1237,69546,MATA A SU ESPOSA A PUÃ‘ALADAS. HIJA DE 9 AÃ‘OS MIRA CUANDO SU MAMÃ MUERE ACUCHILLADA,,,,,,,,,,,,
11/22/23,Wednesday,72961,70568,60351,10073,630,921,1235,70175,LO ATACAN POR LA ESPALDA. RECOLECTOR IBA A SUBIR UNAS BOLSAS AL CAMIÃ“N CUANDO HOMBRES LO BALEAN,,,,,,,,,,,,
11/23/23,Thursday,74193,71791,62971,8392,630,944,1236,71383,FAMILIA MUERE EN DESLIZAMIENTO MONTAÃ‘A SE DESPRENDE Y SE LLEVA DOS CASAS,,,,,,,,,,,,
11/24/23,Friday,76849,73047,63002,9857,630,925,1228,74066,"MENOR MUERE DE UN ESCOPETAZO. SALIÃ“ A CAZAR CON SU PADRE Y, POR ACCIDENTE, ACCIONÃ“ EL ARMA",,,,,,,,,,,,
11/25/23,Saturday,72815,70838,63197,7434,630,928,1155,70102,USABAN PELUQUERÃA PARA DELINQUIR. CAPTURAN A CUATRO HOMBRES QUE TRABAJABAN EN SALÃ“N DE BELLEZA,,,,,,,,,,,,
11/26/23,Sunday,75168,73238,64574,8103,630,932,1040,72566,CAPTURADOS POR SECUESTRO. SUPUESTOS DELINCUENTES HABRÃAN RAPTADO,,,,,,,,,,,,
11/27/23,Monday,78847,76447,69833,6472,630,950,1231,76036,"LA VUELTA ES NUESTRA. El guat e malt e co Ge rson T oc s e consagra como camp e Ã³n, lu e go d e di e z e tapas d e puro coraj",,,,,,,,,,,,
11/28/23,Tuesday,72589,70194,61711,8343,630,924,1224,69811,ASESINADO POR PEDIR QUE DEJARAN DE BEBER. Guardias matan a persona que les aconsejaba que terminaran la fiesta,,,,,,,,,,,,
11/29/23,Wednesday,72658,70262,65648,4614,630,925,1223,69880,ASESINADO CUANDO INTENTA ROBAR. CONDUCTOR DISPARA CONTRA SUPUESTO LADRÃ“N AL VER QUE DESPOJABA A LOS DE OTRO VEHÃCULO DE SUS PERT,,,,,,,,,,,,
11/30/23,Thursday,73065,70578,68669,1839,630,950,1224,70261,"LIBERAN TRAS 64 DÃAS A PRISIONEROS. TRES TRABAJADORES DEL MP FUERON RESCATADOS DE SUS CAPTORES, ESTABAN ENCADENADOS Y EN CONDICI",,,,,,,,,,,,
12/1/23,Friday,72999,68889,50472,17749,628,925,1221,70225,PROSTITUÃAN MUJERES EN SALA DE MASAJES AUTORIDADES DESMANTELAN TRES LUGARES DONDE EXPLOTABAN SEXUALMEN,,,,,,,,,,,,
12/2/23,Saturday,72842,70884,63033,7628,628,928,1146,70140,CAEN SEIS COYOTES. ESTRUCTURA TRAMITABA PAPELES FALSOS DE SUPUESTOS MENORES DE EDAD PARA VIAJAR A ESTADOS UNIDOS.,,,,,,,,,,,,
12/3/23,Sunday,75169,73278,66180,6591,626,932,1035,72576,"TEMPORADA DE ACCIDENTES. EN DICIEMBRE SE INCREMENTAN LOS PERCANCES, POR CONSUMO DE ALCOHOL Y EXCESO DE VELOCIDAD",,,,,,,,,,,,
12/4/23,Monday,79141,76762,70247,6196,626,950,1221,76344,"LES PRENDEN FUEGO. En m enos d e 24 horas, apar e c en tr es hombr es as esinados y qu emados, en dif e r ent e s puntos d el p",,,,,,,,,,,,
12/5/23,Tuesday,73110,70721,61610,8915,626,924,1211,70349,"DISPARAN CONTRA POLICÃAS Y POBLADORES. Hieren a tres agentes, a un niÃ±o y una mujer, en enfrentamiento entre Santa Catarina ixta",,,,,,,,,,,,
12/6/23,Wednesday,73829,71418,62251,8992,626,925,1211,71067,EMBISTE A 20 CARROS. CISTERNA QUE TRANSPORTABA ALCOHOL SE QUEDA SIN FRENOS Y CHOCA CONTRA VARIOS VEHÃCULOS,,,,,,,,,,,,
12/7/23,Thursday,74250,71837,62980,8541,626,950,1213,71461,APARECEN TORTURADOS. LOS CUERPOS DE DOS HOMBRES ENVUELTOS ENTRE SÃBANAS FUERON DEJADOS EN UN LUGAR SOLITARIO,,,,,,,,,,,,
12/8/23,Friday,73489,69685,61447,7552,627,925,1205,70732,Â¡QUEMAN AL DIABLO! BUSCAN QUE SALGAN LAS IMPUREZAS DE LAS CASAS,,,,,,,,,,,,
12/9/23,Saturday,78162,76085,66905,8762,621,930,1130,75481,"MP: ""LAS ELECCIONES DEBERÃAN QUEDAR ANULADAS"", TSE: ""RESULTADOS ESTÃN OFICIALIZADOS Y SON INALTERABLES""",,,,,,,,,,,,
12/10/23,Sunday,76474,73534,66201,7227,614,934,1025,73901,,,,,,,,,,,,,
12/11/23,Monday,85441,2665,1319,1346,614,952,1207,82668,"MATAN A INFLUENCER MEXICANO. Fue invitado para ser juez en un evento canino, pero no llegÃ³ porque fue emboscado",,,,,,,,,,,,
12/12/23,Tuesday,74322,71949,63296,8586,616,926,1210,71570,ACUSAN A CHOFER DE VIOLADOR. Hombre era miembro de una banda dedicada a ultrajar pasajeras,,,,,,,,,,,,
12/13/23,Wednesday,73288,70915,61729,8547,616,927,1217,70528,PERRO GUÃA HASTA CADÃVER. ANIMAL CAMINABA CON UN BRAZO EN EL HOCICO,,,,,,,,,,,,
12/14/23,Thursday,73658,71284,63279,7495,614,952,1214,70878,402 ACCIDENTES EN RUTA A OCCIDENTE. 131 FALLECIDOS Y 44 HERIDOS EN PERCANCES EN ESTE TRAMO CARRETERO.,,,,,,,,,,,,
12/15/23,Friday,73807,69847,63078,6657,614,927,1213,71053,CC ORDENA TOMAR POSESIÃ“N. RESOLUCIÃ“N DE AMPARO EN DEFINITIVA BUSCA QUE ASUMAN TODAS LAS AUTORIDADES ELECTAS,,,,,,,,,,,,
12/16/23,Saturday,73526,71547,64676,6580,614,930,1139,70843,262 MUJERES MUEREN DANDO A LUZ EN 2023. LA MAYORÃA DE MADRES QUE FALLECE EN EL PARTO VIVE EN LA POBREZA,,,,,,,,,,,,
12/17/23,Sunday,75657,72712,66232,5967,614,934,1032,73077,BUSCAN EL ESTRENO DE NAVIDAD. GUATEMALTECOS ABARROTAN COMERCIOS PARA ENCONTRAR LAS MEJORES PRENDAS Y LUCIRSE EN NOCHEBUENA,,,,,,,,,,,,
12/18/23,Monday,86477,2611,1308,1303,614,952,1214,83697,"INVADEN CALLES POR COMPRAS NAVIDEÃ‘AS. GUATEMALTECOS APROVECHAN FIN DE SEMANA PARA ADQUIRIR COHETES, ROPA, REGALOS, E INGREDIENTE",,,,,,,,,,,,
12/19/23,Tuesday,72382,69979,63536,6208,612,926,1208,69636,FRÃO EXTREMO. EN VARIOS LUGARES DEL OCCIDENTE DEL PAÃS SE REPORTARON TEMPERATURAS BAJO CERO MIENTRAS LA VEGETACIÃ“N AMANECE CON E,,,,,,,,,,,,
12/20/23,Wednesday,72848,70382,65847,4535,612,927,1201,70108,"FRÃO COBRA A SU PRIMERA VÃCTIMA MORTAL. INDIGENTE FALLECE CERCA DEL MERCADO SAN MARTÃN, MIENTRAS LAS CARRETERAS Y LOS CULTIVOS S",,,,,,,,,,,,
12/21/23,Thursday,73264,70501,60151,10035,612,952,1196,70504,GOLPEADOS Y ACUCHILLADOS. ENCUENTRAN CUERPOS DE HOMBRES CON SEÃ‘ALES DE VIOLENCIA,,,,,,,,,,,,
12/22/23,Friday,72849,68931,62291,6158,612,927,1188,70122,"ATAQUE DE MURCIÃ‰LAGOS. ANIMALES DEJAN LA CUEVA Y MATAN A 13 AVES, ENTRE POLLOS, PATOS Y PAVOS",,,,,,,,,,,,
12/23/23,Saturday,71776,69705,63683,5847,612,930,1110,69124,"PASEO TERMINA EN TRAGEDIA. YATE SE INCENDIA Y LOS PASAJEROS SE LANZAN AL MAR, PERO DOS PERECEN AHOGADOS",,,,,,,,,,,,
12/24/23,Sunday,74224,72272,66691,5167,612,934,960,71718,FELIZ NAVIDAD.,,,,,,,,,,,,
12/25/23,Monday,,,,,,,,,,,,,,,,,,,,,
12/26/23,Tuesday,71880,69476,62156,7188,612,926,1170,69172,SE QUEMAN MANOS Y ROSTRO. DURANTE LAS FIESTAS CRECE EL NÃšMERO DE NIÃ‘OS HERIDOS TRAS LA EXPLOSIÃ“N DE JUEGOS PIROTÃ‰CNICOS,,,,,,,,,,,,
12/27/23,Wednesday,71880,69467,64663,4804,612,927,1165,69176,MIGRANTES ENVÃAN Q156 MIL MILLONES. CIFRA DE REMES aS DESDE es tad o s unid o s S UPERA a la del aÃ±o pasado p o r Q16 mil millon,,,,,,,,,,,,
12/28/23,Thursday,73414,71009,61240,9498,612,952,1163,70687,COMPRAN CARRO Y LUEGO MUEREN. Tres amigos fallecen cuando chocan con tra cabezal,,,,,,,,,,,,
12/29/23,Friday,71299,67484,62814,4521,612,927,1144,68616,"HABRÃA INTENTADO ASALTAR EN BUS. CRIMEN FUE EN LA CALZADA ROOSEVELT, DONDE ESTE AÃ‘O SE HAN REGISTRADO 16 ATAQUES ARMADOS CON SAL",,,,,,,,,,,,
12/30/23,Saturday,71099,69102,65873,3229,612,930,1047,68510,"LLEGAN LOS ÃšLTIMOS DEPORTADOS DE 2023. Con nostalgia arribaron 376 retornados de Estados Unidos q ue, j unto a mÃ©xi co, Exp ulsa",,,,,,,,,,,,
12/31/23,Sunday,71703,69861,68243,1618,612,934,934,69223,Â¡FELIZ 2024! AÃ‘O DE ESPERANZA.,,,,,,,,,,,,
1/2/24,Tuesday,69141,66856,51035,14909,605,926,1090,66520,TERREMOTO SACUDE A JAPÃ“N. DESTRUCCIÃ“N Y FALLECIDOS DEJA SISMO QUE SOBREPASa LOS 7 GRADOS,,,,,,,,,,,,
1/3/24,Wednesday,69778,67408,57977,8952,608,930,1138,67102,,,,,,,,,,,,,
1/4/24,Thursday,71336,68971,61573,6897,610,955,1145,68626,"BUS SE EMBARRANCA. PILOTO PIERDE EL CONTROL Y CAE EN UN PRECIPICIO DE 200 METROS, DONDE MUEREN DOS Y CINCO QUEDAN HERIDOS",,,,,,,,,,,,
1/5/24,Friday,70942,67135,59986,6823,609,930,1146,68257,"1500 PACIENTES EN RIESGO. MÃ‰DICOS DEL HOSPITAL SAN JUAN DE DIOS ATIENDEN CON LINTERNAS DE CELULARES, LÃMPARAS Y VELADORAS",,,,,,,,,,,,
1/6/24,Saturday,71095,69115,62486,6358,609,933,1084,68469,"7 PACIENTES MUERTOS. LAS VÃCTIMAS ESTABAN VENTILADAS, Y DESCONOCEN SI FUE POR LA FALTA DE ENERGÃA O POR",,,,,,,,,,,,
1/7/24,Sunday,73558,71621,63602,7725,609,937,994,71018,PAPÃS LO TENÃAN AMARRADO. GRITOS ALERTARON A VECINOS,,,,,,,,,,,,
1/8/24,Monday,81219,78798,72545,6171,609,955,1156,78499,MÃS DE 2 MIL NIÃ‘AS EMBARAZADAS EN 2023. MENORES OSCILAN en tre 10 y 14 AÃ‘OS,,,,,,,,,,,,
1/9/24,Tuesday,74846,72434,62940,9416,609,929,1159,72149,CAPTURADO POR AMARRAR A MENOR. â€œEstaba molestando mucho a la chucha,,,,,,,,,,,,
1/10/24,Wednesday,71372,69002,60790,7648,605,930,1160,68677,16 SEÃ‘ORITAS DEJAN DE ESTUDIAR POR ACOSO. ALUMNAS SEÃ‘ALAN A DOS MAESTROS DE HOSTIGARLAS SEXUALMENTE,,,,,,,,,,,,
1/11/24,Thursday,72494,70110,63236,6582,603,957,1161,69773,MASACRAN A FAMILIA. HOMBRES ARMADOS IRRUMPEN EN VIVIENDA EN LA MADRUGADA Y MATAN A CUATRO,,,,,,,,,,,,
1/12/24,Friday,72165,68265,61765,6396,604,932,1159,69470,NIÃ‘OS MUEREN CALCINADOS. MAMÃ SALE A TRABAJAR Y LOS DEJA SOLOS,,,,,,,,,,,,
1/13/24,Saturday,71576,69512,63238,6115,603,930,1090,68953,LO MATAN FRENTE A NEGOCIO DE SU MAMÃ. MENOR DE 13 AÃ‘OS PODRÃA HABER SIDO ASESINADO POR NO PAGAR EXTORSIÃ“N,,,,,,,,,,,,
1/14/24,Sunday,77562,75617,68416,6167,603,934,994,75031,ASUME NUEVO GOBIERNO. BERNARDO ARÃ‰VALO Y KARIN HERRERA LLEGAN A LA PRESIDENCIA Y VICEPRESIDENCIA OFRECIENDO DARLE PRIORIDAD A TE,,,,,,,,,,,,
1/15/24,Monday,91954,89549,86344,3201,604,957,1157,89236,,,,,,,,,,,,,
1/16/24,Tuesday,82047,79651,71105,8546,604,931,1155,79357,,,,,,,,,,,,,
1/17/24,Wednesday,75055,72643,62981,9125,606,932,1153,72364,,,,,,,,,,,,,
1/18/24,Thursday,74576,72200,66249,5821,606,957,1157,71856,,,,,,,,,,,,,
1/19/24,Friday,73941,70141,62650,6972,605,932,1161,71243,,,,,,,,,,,,,
1/20/24,Saturday,74131,72175,64478,7581,605,937,1092,71497,,,,,,,,,,,,,
1/21/24,Sunday,76217,74293,65766,8177,605,941,998,73673,,,,,,,,,,,,,
1/22/24,Monday,80557,78143,68158,9650,605,959,1167,77826,,,,,,,,,,,,,
1/23/24,Tuesday,73286,70921,61458,9272,609,933,1165,70579,,,,,,,,,,,,,
1/24/24,Wednesday,73618,71181,60765,9710,609,934,1165,70910,,,,,,,,,,,,,
1/25/24,Thursday,74106,71707,62599,8703,609,967,1172,71358,,,,,,,,,,,,,
1/26/24,Friday,73128,69322,61873,7262,609,942,1170,70407,,,,,,,,,,,,,
1/27/24,Saturday,71853,69753,63317,6173,608,945,1098,69202,,,,,,,,,,,,,
1/28/24,Sunday,74028,72080,66401,5596,607,949,1004,71468,,,,,,,,,,,,,
1/29/24,Monday,76416,74009,68245,5737,607,967,1174,73668,,,,,,,,,,,,,
1/30/24,Tuesday,71471,69012,64100,4912,606,943,1170,68752,,,,,,,,,,,,,
1/31/24,Wednesday,74769,72381,68667,3714,606,944,1168,72051,,,,,,,,,,,,,
2/1/24,Thursday,74793,72378,52254,18639,606,969,1195,72023,,,,,,,,,,,,,
2/2/24,Friday,74124,70279,61021,8820,606,944,1198,71376,,,,,,,,,,,,,
2/3/24,Saturday,74463,72438,64348,7812,606,947,1120,71790,,,,,,,,,,,,,
2/4/24,Sunday,76571,74611,68149,5961,606,951,1028,73986,,,,,,,,,,,,,
2/5/24,Monday,78544,76103,69847,6057,605,969,1201,75769,,,,,,,,,,,,,
2/6/24,Tuesday,73234,70778,63276,7334,606,943,1197,70488,,,,,,,,,,,,,
2/7/24,Wednesday,73658,71187,60326,10151,605,947,1198,70908,,,,,,,,,,,,,
2/8/24,Thursday,74326,71831,62783,8600,606,972,1201,71547,,,,,,,,,,,,,
2/9/24,Friday,73417,69529,61340,7956,606,947,1199,70665,,,,,,,,,,,,,
2/10/24,Saturday,72578,70514,63549,6810,603,954,1120,69901,,,,,,,,,,,,,
2/11/24,Sunday,75570,73565,66644,6464,604,958,1028,72980,,,,,,,,,,,,,
2/12/24,Monday,77937,75445,68582,6721,604,976,1203,75154,,,,,,,,,,,,,
2/13/24,Tuesday,72902,70407,62818,7498,603,950,1201,70148,,,,,,,,,,,,,
2/14/24,Wednesday,72947,70291,58654,10964,601,951,1199,70196,,,,,,,,,,,,,
2/15/24,Thursday,73417,70821,61926,8294,603,976,1200,70638,,,,,,,,,,,,,
2/16/24,Friday,72382,68244,60905,6969,603,951,1192,69636,,,,,,,,,,,,,
2/17/24,Saturday,71410,69273,62627,6393,603,954,1112,68741,,,,,,,,,,,,,
2/18/24,Sunday,74501,72453,64757,7270,603,958,1020,71920,,,,,,,,,,,,,
2/19/24,Monday,76924,74422,68175,6093,603,976,1194,74151,,,,,,,,,,,,,
2/20/24,Tuesday,71613,69116,61665,7244,601,952,1193,68867,,,,,,,,,,,,,
2/21/24,Wednesday,71964,69450,58456,10691,601,953,1191,69219,,,,,,,,,,,,,
2/22/24,Thursday,72413,69954,61230,7838,601,978,1194,69640,,,,,,,,,,,,,
2/23/24,Friday,71780,67930,60498,7169,601,953,1192,69034,,,,,,,,,,,,,
2/24/24,Saturday,70654,68625,61937,6421,601,956,1113,67984,,,,,,,,,,,,,
2/25/24,Sunday,73756,71757,64182,7048,601,960,1023,71172,,,,,,,,,,,,,
2/26/24,Monday,76184,73704,67022,6584,599,978,1194,73413,,,,,,,,,,,,,
2/27/24,Tuesday,70905,68431,60505,7753,599,952,1193,68161,,,,,,,,,,,,,
2/28/24,Wednesday,70691,68218,64015,4203,601,955,1188,67947,,,,,,,,,,,,,
2/29/24,Thursday,72004,69527,67478,2049,602,980,1189,69233,,,,,,,,,,,,,
3/1/24,Friday,71070,67246,49169,16964,604,955,1187,68324,,,,,,,,,,,,,
3/2/24,Saturday,70539,68513,61298,6985,603,960,1113,67863,,,,,,,,,,,,,
3/3/24,Sunday,72958,70994,64146,6360,603,964,1020,70371,,,,,,,,,,,,,
3/4/24,Monday,75672,73252,66609,6384,602,982,1189,72899,,,,,,,,,,,,,
3/5/24,Tuesday,70116,67439,59872,7484,601,956,1189,67370,,,,,,,,,,,,,
3/6/24,Wednesday,84150,81713,65711,15475,602,957,1192,81399,,,,,,,,,,,,,
3/7/24,Thursday,71208,68729,57880,9926,600,983,1191,68434,,,,,,,,,,,,,
3/8/24,Friday,84657,80871,68735,11488,600,960,1189,81908,,,,,,,,,,,,,
3/9/24,Saturday,70010,68020,59305,8445,600,963,1110,67337,,,,,,,,,,,,,
3/10/24,Sunday,72383,70430,61206,8868,600,967,1019,69797,,,,,,,,,,,,,
3/11/24,Monday,78418,75988,65307,10466,600,985,1191,75642,,,,,,,,,,,,,
3/12/24,Tuesday,70528,68104,59817,8240,599,959,1186,67784,,,,,,,,,,,,,
3/13/24,Wednesday,82963,80534,62510,16539,599,960,1189,80215,,,,,,,,,,,,,
3/14/24,Thursday,71350,68931,59394,9087,599,985,1190,68576,,,,,,,,,,,,,
3/15/24,Friday,79457,75632,63397,11632,599,960,1189,76709,,,,,,,,,,,,,
3/16/24,Saturday,69510,67525,59258,7970,599,963,1116,66832,,,,,,,,,,,,,
3/17/24,Sunday,71787,69820,59999,9493,598,967,1017,69205,,,,,,,,,,,,,
3/18/24,Monday,74201,71785,63995,7655,598,985,1189,71429,,,,,,,,,,,,,
3/19/24,Tuesday,68936,66513,59996,6469,598,959,1189,66190,,,,,,,,,,,,,
3/20/24,Wednesday,78023,75620,60489,13950,598,959,1211,75255,,,,,,,,,,,,,
3/21/24,Thursday,70261,67833,58781,8803,598,984,1196,67483,,,,,,,,,,,,,
3/22/24,Friday,79569,75758,67862,7787,598,963,1204,76804,,,,,,,,,,,,,
3/23/24,Saturday,69441,67399,61358,6014,598,967,1119,66757,,,,,,,,,,,,,
3/24/24,Sunday,70073,68077,56810,10536,598,971,1022,67482,,,,,,,,,,,,,
3/25/24,Monday,73105,70638,64942,5582,598,989,1196,70322,,,,,,,,,,,,,
3/26/24,Tuesday,68314,65879,62396,3383,598,963,1194,65559,,,,,,,,,,,,,
3/27/24,Wednesday,67404,64964,58961,5980,598,962,1175,64669,,,,,,,,,,,,,
3/28/24,Thursday,59629,56155,47478,8158,598,987,1136,56908,,,,,,,,,,,,,
